year,time_elapsed,failed_chunks
2017.0,140.36976885795593,"[{'role': 'system', 'content': 'The following list contains the names of teams.'}, {'role': 'system', 'content': 'Aachen, Aalto-Helsinki, AFCM-Egypt, AHUT_China, Aix-Marseille, Amazonas_Brazil, Amsterdam, AQA_Unesp, Arizona_State, AshesiGhana, ASIJ_TOKYO, ASTWS-China, Austin_UTexas, Austin_UTexas_LASA, Baltimore_Bio-Crew, Berlin_diagnostX, BGIC-Union, Bielefeld-CeBiTec, Bilkent-UNAMBG, BIT, BIT-China, BNDS_China, BNU-China, BOKU-Vienna, Bordeaux, BostonU, BostonU_HW, Botchan_Lab_Tokyo, Bristol, British_Columbia, Bulgaria, Cadets2Vets, Calgary, CAPS_Kansas, Cardiff_Wales, CCA_San_Diego, CCU_Taiwan, CGU_Taiwan, Chalmers-Gothenburg, CIEI-BJ, CIEI-China, CLSB-UK, CMUQ, ColegioFDR_Peru, Cologne-Duesseldorf, ColumbiaNYC, Cornell, CPU_CHINA, CSMU_NCHU_Taiwan, CSU_Fort_Collins, CU-Boulder, Dalhousie, Dartmouth, DEIAGRA, Delaware, DTU-Denmark, Duke, East_Chapel_Hill, ECUST, Edinburgh_OG, Edinburgh_UG, Emory, EPFL, EpiphanyNYC, ETH_Zurich, Evry_Paris-Saclay, Exeter, FAFU-CHINA, Florida_Atlantic, Franconia, Freiburg, FSU, Fudan, Fudan_China, Gaston_Day_School, Georgia_State, Gifu, Glasgow, Greece, Grenoble-Alpes, Groningen, GZHS-United, Hamburg, Harvard, HBUT-China, Heidelberg, HFLS_H2Z_Hangzhou, HFUT-China, HK_SKHLPSS, HokkaidoU_Japan, Hong_Kong-CUHK, Hong_Kong_HKU, Hong_Kong_HKUST, Hong_Kong_UCCKE, HUST-China, HZAU-China, ICT-Mumbai, IISc-Bangalore, IISER-Mohali-INDIA, IISER-Pune-India, IIT-Madras, IIT_Delhi, INSA-UPS_France, IONIS-PARIS, ITB_Indonesia, iTesla-SoundBio, Jilin_China, JNFLS, Judd_UK, KAIT_JAPAN, Kent, Kingsborough_NY, Kobe, KUAS_Korea, KU_Leuven, Kyoto, Lambert_GA, Lanzhou, Lethbridge, Lethbridge_HS, Linkoping_Sweden, LUBBOCK_TTU, Lund, Macquarie_Australia, Manchester, ManhattanCol_Bronx, McMasterU, McMaster_II, Michigan, Michigan_Software, Mingdao, Minnesota, Missouri_Rolla, MIT, Moscow_RF, MSU-Michigan, Munich, Nagahama, Nanjing-China, Nanjing_NFLS, NAU-CHINA, NAWI_Graz, NCKU_Tainan, NCTU_Formosa, NEFU_China, NEU-China, Newcastle, NIPER-Guwahati, NJU-China, NKU_China, NortheasternU-Boston, Northwestern, NPU-China, NTHU_Taiwan, NTNU_Trondheim, NTU_SINGAPORE, NUDT_CHINA, NUS_Singapore, NU_Kazakhstan, NWU-CHINA, NYMU-Taipei, NYU_Abu_Dhabi, NYU_Shanghai, OUC-China, Oxford, Paris_Bettencourt, PASantiago_Chile, Pasteur_Paris, Peking, Penn, Peshawar, Pittsburgh, Potsdam, Princeton, Purdue, Queens_Canada, RDFZ-China, REC-CHENNAI, RHIT, Rice, RPI_Troy_NY, SCU-WestChina, SCUT-China_A, SCUT-FSE-CHINA, SCU_China, SDSZ-China, SDU-Denmark, SDU_CHINA, SECA_NZ, Shanghaitech, Sheffield, Shenzhen_SFLS, SHSBNU_China, SIAT-SCIE, SiCAU-China, SJTU-BioX-Shanghai, SJTU-Software, SMS_Shenzhen, SSTi-SZGD, Stanford-Brown, Stockholm, Stony_Brook, Stuttgart, SUIS_Alpha_Shanghai, SUSTech_Shenzhen, SVCE_CHENNAI, Sydney_Australia, SYSU-CHINA, SYSU-Software, Szeged_SA_RMG, SZU-China, Tartu_TUIT, TAS_Taipei, TCFSH_Taiwan, Tec-Chihuahua, TecCEM, TECHNION-ISRAEL, TecMonterrey_GDA, Tel-Hai, Tianjin, TJU_China, TMMU-China, TNCR_Korea, TokyoTech, Tongji_China, Toronto, TP-CC_San_Diego, Tsinghua, Tsinghua-A, TU-Eindhoven, TUDelft, Tuebingen, TUST_China, TU_Darmstadt, TU_Dresden, UAlberta, UCAS, UCC_Ireland, UChicago, UChile_Biotec, UChile_OpenBio-CeBiB, UCL, UCLouvain, UConn, UCopenhagen, UCSC, UC_San_Diego, UESTC-China, UFlorida, UGA-Georgia, UiOslo_Norway, UIOWA, UIUC_Illinois, ULaVerne_Collab, UMaryland, UNBC-Canada, UNC-Asheville, UNebraska-Lincoln, UNIFI, UNOTT, uOttawa, UPMC_PARIS, Uppsala, UrbanTundra_Edmonton, USMA-West_Point, USNA_Annapolis, USP-Brazil, USTC, USTC-Software, UST_Beijing, US_AFRL_CarrollHS, UT-Knoxville, Utrecht, U_of_Guelph, Valencia_UPV, Vilnius-Lithuania, Virginia, Wageningen_UR, Warwick, Washington, WashU_StLouis, Waterloo, Westminster_UK, WHU-China, William_and_Mary, WLC-Milwaukee, Worldshaper-Nanjing, Worldshaper-Wuhan, Worldshaper-XSHS, WPI_Worcester, XJTLU-CHINA, XMU-China, York, ZJU-China, ZJUT-China'}, {'role': 'system', 'content': 'Given a new list of names - find the closest match of each element in the new list with the first list.\n          \nSome names could be matched with abbreviations or expansions - so please select the closest possible match. \nIf there is no possible good match - please mention \'other\'.\n         \nProvide the output as a list of lists: [[""team name from the new list"", ""best matching from the first list""]]         \n            \nexample: \nlist of teams: Gifu, CCU_Taiwan, Peking_China\nlist of names: Team Gifu, Chung Cheng University, pectinase\nmatches: [[""Team Gifu"", ""Gifu""],[""Chung Cheng University"", CCU_Taiwan""],[""pectinase"", ""other""]]\n\nHere is the new list of names:'}, {'role': 'system', 'content': 'VectorNTI format'}, {'role': 'system', 'content': 'The following list contains the names of teams.'}, {'role': 'system', 'content': 'Aachen, Aalto-Helsinki, AFCM-Egypt, AHUT_China, Aix-Marseille, Amazonas_Brazil, Amsterdam, AQA_Unesp, Arizona_State, AshesiGhana, ASIJ_TOKYO, ASTWS-China, Austin_UTexas, Austin_UTexas_LASA, Baltimore_Bio-Crew, Berlin_diagnostX, BGIC-Union, Bielefeld-CeBiTec, Bilkent-UNAMBG, BIT, BIT-China, BNDS_China, BNU-China, BOKU-Vienna, Bordeaux, BostonU, BostonU_HW, Botchan_Lab_Tokyo, Bristol, British_Columbia, Bulgaria, Cadets2Vets, Calgary, CAPS_Kansas, Cardiff_Wales, CCA_San_Diego, CCU_Taiwan, CGU_Taiwan, Chalmers-Gothenburg, CIEI-BJ, CIEI-China, CLSB-UK, CMUQ, ColegioFDR_Peru, Cologne-Duesseldorf, ColumbiaNYC, Cornell, CPU_CHINA, CSMU_NCHU_Taiwan, CSU_Fort_Collins, CU-Boulder, Dalhousie, Dartmouth, DEIAGRA, Delaware, DTU-Denmark, Duke, East_Chapel_Hill, ECUST, Edinburgh_OG, Edinburgh_UG, Emory, EPFL, EpiphanyNYC, ETH_Zurich, Evry_Paris-Saclay, Exeter, FAFU-CHINA, Florida_Atlantic, Franconia, Freiburg, FSU, Fudan, Fudan_China, Gaston_Day_School, Georgia_State, Gifu, Glasgow, Greece, Grenoble-Alpes, Groningen, GZHS-United, Hamburg, Harvard, HBUT-China, Heidelberg, HFLS_H2Z_Hangzhou, HFUT-China, HK_SKHLPSS, HokkaidoU_Japan, Hong_Kong-CUHK, Hong_Kong_HKU, Hong_Kong_HKUST, Hong_Kong_UCCKE, HUST-China, HZAU-China, ICT-Mumbai, IISc-Bangalore, IISER-Mohali-INDIA, IISER-Pune-India, IIT-Madras, IIT_Delhi, INSA-UPS_France, IONIS-PARIS, ITB_Indonesia, iTesla-SoundBio, Jilin_China, JNFLS, Judd_UK, KAIT_JAPAN, Kent, Kingsborough_NY, Kobe, KUAS_Korea, KU_Leuven, Kyoto, Lambert_GA, Lanzhou, Lethbridge, Lethbridge_HS, Linkoping_Sweden, LUBBOCK_TTU, Lund, Macquarie_Australia, Manchester, ManhattanCol_Bronx, McMasterU, McMaster_II, Michigan, Michigan_Software, Mingdao, Minnesota, Missouri_Rolla, MIT, Moscow_RF, MSU-Michigan, Munich, Nagahama, Nanjing-China, Nanjing_NFLS, NAU-CHINA, NAWI_Graz, NCKU_Tainan, NCTU_Formosa, NEFU_China, NEU-China, Newcastle, NIPER-Guwahati, NJU-China, NKU_China, NortheasternU-Boston, Northwestern, NPU-China, NTHU_Taiwan, NTNU_Trondheim, NTU_SINGAPORE, NUDT_CHINA, NUS_Singapore, NU_Kazakhstan, NWU-CHINA, NYMU-Taipei, NYU_Abu_Dhabi, NYU_Shanghai, OUC-China, Oxford, Paris_Bettencourt, PASantiago_Chile, Pasteur_Paris, Peking, Penn, Peshawar, Pittsburgh, Potsdam, Princeton, Purdue, Queens_Canada, RDFZ-China, REC-CHENNAI, RHIT, Rice, RPI_Troy_NY, SCU-WestChina, SCUT-China_A, SCUT-FSE-CHINA, SCU_China, SDSZ-China, SDU-Denmark, SDU_CHINA, SECA_NZ, Shanghaitech, Sheffield, Shenzhen_SFLS, SHSBNU_China, SIAT-SCIE, SiCAU-China, SJTU-BioX-Shanghai, SJTU-Software, SMS_Shenzhen, SSTi-SZGD, Stanford-Brown, Stockholm, Stony_Brook, Stuttgart, SUIS_Alpha_Shanghai, SUSTech_Shenzhen, SVCE_CHENNAI, Sydney_Australia, SYSU-CHINA, SYSU-Software, Szeged_SA_RMG, SZU-China, Tartu_TUIT, TAS_Taipei, TCFSH_Taiwan, Tec-Chihuahua, TecCEM, TECHNION-ISRAEL, TecMonterrey_GDA, Tel-Hai, Tianjin, TJU_China, TMMU-China, TNCR_Korea, TokyoTech, Tongji_China, Toronto, TP-CC_San_Diego, Tsinghua, Tsinghua-A, TU-Eindhoven, TUDelft, Tuebingen, TUST_China, TU_Darmstadt, TU_Dresden, UAlberta, UCAS, UCC_Ireland, UChicago, UChile_Biotec, UChile_OpenBio-CeBiB, UCL, UCLouvain, UConn, UCopenhagen, UCSC, UC_San_Diego, UESTC-China, UFlorida, UGA-Georgia, UiOslo_Norway, UIOWA, UIUC_Illinois, ULaVerne_Collab, UMaryland, UNBC-Canada, UNC-Asheville, UNebraska-Lincoln, UNIFI, UNOTT, uOttawa, UPMC_PARIS, Uppsala, UrbanTundra_Edmonton, USMA-West_Point, USNA_Annapolis, USP-Brazil, USTC, USTC-Software, UST_Beijing, US_AFRL_CarrollHS, UT-Knoxville, Utrecht, U_of_Guelph, Valencia_UPV, Vilnius-Lithuania, Virginia, Wageningen_UR, Warwick, Washington, WashU_StLouis, Waterloo, Westminster_UK, WHU-China, William_and_Mary, WLC-Milwaukee, Worldshaper-Nanjing, Worldshaper-Wuhan, Worldshaper-XSHS, WPI_Worcester, XJTLU-CHINA, XMU-China, York, ZJU-China, ZJUT-China'}, {'role': 'system', 'content': 'Given a new list of names - find the closest match of each element in the new list with the first list.\n          \nSome names could be matched with abbreviations or expansions - so please select the closest possible match. \nIf there is no possible good match - please mention \'other\'.\n         \nProvide the output as a list of lists: [[""team name from the new list"", ""best matching from the first list""]]         \n            \nexample: \nlist of teams: Gifu, CCU_Taiwan, Peking_China\nlist of names: Team Gifu, Chung Cheng University, pectinase\nmatches: [[""Team Gifu"", ""Gifu""],[""Chung Cheng University"", CCU_Taiwan""],[""pectinase"", ""other""]]\n\nHere is the new list of names:'}, {'role': 'system', 'content': 'for their bacterial sensor'}, {'role': 'system', 'content': 'The following list contains the names of teams.'}, {'role': 'system', 'content': 'Aachen, Aalto-Helsinki, AFCM-Egypt, AHUT_China, Aix-Marseille, Amazonas_Brazil, Amsterdam, AQA_Unesp, Arizona_State, AshesiGhana, ASIJ_TOKYO, ASTWS-China, Austin_UTexas, Austin_UTexas_LASA, Baltimore_Bio-Crew, Berlin_diagnostX, BGIC-Union, Bielefeld-CeBiTec, Bilkent-UNAMBG, BIT, BIT-China, BNDS_China, BNU-China, BOKU-Vienna, Bordeaux, BostonU, BostonU_HW, Botchan_Lab_Tokyo, Bristol, British_Columbia, Bulgaria, Cadets2Vets, Calgary, CAPS_Kansas, Cardiff_Wales, CCA_San_Diego, CCU_Taiwan, CGU_Taiwan, Chalmers-Gothenburg, CIEI-BJ, CIEI-China, CLSB-UK, CMUQ, ColegioFDR_Peru, Cologne-Duesseldorf, ColumbiaNYC, Cornell, CPU_CHINA, CSMU_NCHU_Taiwan, CSU_Fort_Collins, CU-Boulder, Dalhousie, Dartmouth, DEIAGRA, Delaware, DTU-Denmark, Duke, East_Chapel_Hill, ECUST, Edinburgh_OG, Edinburgh_UG, Emory, EPFL, EpiphanyNYC, ETH_Zurich, Evry_Paris-Saclay, Exeter, FAFU-CHINA, Florida_Atlantic, Franconia, Freiburg, FSU, Fudan, Fudan_China, Gaston_Day_School, Georgia_State, Gifu, Glasgow, Greece, Grenoble-Alpes, Groningen, GZHS-United, Hamburg, Harvard, HBUT-China, Heidelberg, HFLS_H2Z_Hangzhou, HFUT-China, HK_SKHLPSS, HokkaidoU_Japan, Hong_Kong-CUHK, Hong_Kong_HKU, Hong_Kong_HKUST, Hong_Kong_UCCKE, HUST-China, HZAU-China, ICT-Mumbai, IISc-Bangalore, IISER-Mohali-INDIA, IISER-Pune-India, IIT-Madras, IIT_Delhi, INSA-UPS_France, IONIS-PARIS, ITB_Indonesia, iTesla-SoundBio, Jilin_China, JNFLS, Judd_UK, KAIT_JAPAN, Kent, Kingsborough_NY, Kobe, KUAS_Korea, KU_Leuven, Kyoto, Lambert_GA, Lanzhou, Lethbridge, Lethbridge_HS, Linkoping_Sweden, LUBBOCK_TTU, Lund, Macquarie_Australia, Manchester, ManhattanCol_Bronx, McMasterU, McMaster_II, Michigan, Michigan_Software, Mingdao, Minnesota, Missouri_Rolla, MIT, Moscow_RF, MSU-Michigan, Munich, Nagahama, Nanjing-China, Nanjing_NFLS, NAU-CHINA, NAWI_Graz, NCKU_Tainan, NCTU_Formosa, NEFU_China, NEU-China, Newcastle, NIPER-Guwahati, NJU-China, NKU_China, NortheasternU-Boston, Northwestern, NPU-China, NTHU_Taiwan, NTNU_Trondheim, NTU_SINGAPORE, NUDT_CHINA, NUS_Singapore, NU_Kazakhstan, NWU-CHINA, NYMU-Taipei, NYU_Abu_Dhabi, NYU_Shanghai, OUC-China, Oxford, Paris_Bettencourt, PASantiago_Chile, Pasteur_Paris, Peking, Penn, Peshawar, Pittsburgh, Potsdam, Princeton, Purdue, Queens_Canada, RDFZ-China, REC-CHENNAI, RHIT, Rice, RPI_Troy_NY, SCU-WestChina, SCUT-China_A, SCUT-FSE-CHINA, SCU_China, SDSZ-China, SDU-Denmark, SDU_CHINA, SECA_NZ, Shanghaitech, Sheffield, Shenzhen_SFLS, SHSBNU_China, SIAT-SCIE, SiCAU-China, SJTU-BioX-Shanghai, SJTU-Software, SMS_Shenzhen, SSTi-SZGD, Stanford-Brown, Stockholm, Stony_Brook, Stuttgart, SUIS_Alpha_Shanghai, SUSTech_Shenzhen, SVCE_CHENNAI, Sydney_Australia, SYSU-CHINA, SYSU-Software, Szeged_SA_RMG, SZU-China, Tartu_TUIT, TAS_Taipei, TCFSH_Taiwan, Tec-Chihuahua, TecCEM, TECHNION-ISRAEL, TecMonterrey_GDA, Tel-Hai, Tianjin, TJU_China, TMMU-China, TNCR_Korea, TokyoTech, Tongji_China, Toronto, TP-CC_San_Diego, Tsinghua, Tsinghua-A, TU-Eindhoven, TUDelft, Tuebingen, TUST_China, TU_Darmstadt, TU_Dresden, UAlberta, UCAS, UCC_Ireland, UChicago, UChile_Biotec, UChile_OpenBio-CeBiB, UCL, UCLouvain, UConn, UCopenhagen, UCSC, UC_San_Diego, UESTC-China, UFlorida, UGA-Georgia, UiOslo_Norway, UIOWA, UIUC_Illinois, ULaVerne_Collab, UMaryland, UNBC-Canada, UNC-Asheville, UNebraska-Lincoln, UNIFI, UNOTT, uOttawa, UPMC_PARIS, Uppsala, UrbanTundra_Edmonton, USMA-West_Point, USNA_Annapolis, USP-Brazil, USTC, USTC-Software, UST_Beijing, US_AFRL_CarrollHS, UT-Knoxville, Utrecht, U_of_Guelph, Valencia_UPV, Vilnius-Lithuania, Virginia, Wageningen_UR, Warwick, Washington, WashU_StLouis, Waterloo, Westminster_UK, WHU-China, William_and_Mary, WLC-Milwaukee, Worldshaper-Nanjing, Worldshaper-Wuhan, Worldshaper-XSHS, WPI_Worcester, XJTLU-CHINA, XMU-China, York, ZJU-China, ZJUT-China'}, {'role': 'system', 'content': 'Given a new list of names - find the closest match of each element in the new list with the first list.\n          \nSome names could be matched with abbreviations or expansions - so please select the closest possible match. \nIf there is no possible good match - please mention \'other\'.\n         \nProvide the output as a list of lists: [[""team name from the new list"", ""best matching from the first list""]]         \n            \nexample: \nlist of teams: Gifu, CCU_Taiwan, Peking_China\nlist of names: Team Gifu, Chung Cheng University, pectinase\nmatches: [[""Team Gifu"", ""Gifu""],[""Chung Cheng University"", CCU_Taiwan""],[""pectinase"", ""other""]]\n\nHere is the new list of names:'}, {'role': 'system', 'content': 'for protein degradation in their system'}, {'role': 'system', 'content': 'The following list contains the names of teams.'}, {'role': 'system', 'content': 'Aachen, Aalto-Helsinki, AFCM-Egypt, AHUT_China, Aix-Marseille, Amazonas_Brazil, Amsterdam, AQA_Unesp, Arizona_State, AshesiGhana, ASIJ_TOKYO, ASTWS-China, Austin_UTexas, Austin_UTexas_LASA, Baltimore_Bio-Crew, Berlin_diagnostX, BGIC-Union, Bielefeld-CeBiTec, Bilkent-UNAMBG, BIT, BIT-China, BNDS_China, BNU-China, BOKU-Vienna, Bordeaux, BostonU, BostonU_HW, Botchan_Lab_Tokyo, Bristol, British_Columbia, Bulgaria, Cadets2Vets, Calgary, CAPS_Kansas, Cardiff_Wales, CCA_San_Diego, CCU_Taiwan, CGU_Taiwan, Chalmers-Gothenburg, CIEI-BJ, CIEI-China, CLSB-UK, CMUQ, ColegioFDR_Peru, Cologne-Duesseldorf, ColumbiaNYC, Cornell, CPU_CHINA, CSMU_NCHU_Taiwan, CSU_Fort_Collins, CU-Boulder, Dalhousie, Dartmouth, DEIAGRA, Delaware, DTU-Denmark, Duke, East_Chapel_Hill, ECUST, Edinburgh_OG, Edinburgh_UG, Emory, EPFL, EpiphanyNYC, ETH_Zurich, Evry_Paris-Saclay, Exeter, FAFU-CHINA, Florida_Atlantic, Franconia, Freiburg, FSU, Fudan, Fudan_China, Gaston_Day_School, Georgia_State, Gifu, Glasgow, Greece, Grenoble-Alpes, Groningen, GZHS-United, Hamburg, Harvard, HBUT-China, Heidelberg, HFLS_H2Z_Hangzhou, HFUT-China, HK_SKHLPSS, HokkaidoU_Japan, Hong_Kong-CUHK, Hong_Kong_HKU, Hong_Kong_HKUST, Hong_Kong_UCCKE, HUST-China, HZAU-China, ICT-Mumbai, IISc-Bangalore, IISER-Mohali-INDIA, IISER-Pune-India, IIT-Madras, IIT_Delhi, INSA-UPS_France, IONIS-PARIS, ITB_Indonesia, iTesla-SoundBio, Jilin_China, JNFLS, Judd_UK, KAIT_JAPAN, Kent, Kingsborough_NY, Kobe, KUAS_Korea, KU_Leuven, Kyoto, Lambert_GA, Lanzhou, Lethbridge, Lethbridge_HS, Linkoping_Sweden, LUBBOCK_TTU, Lund, Macquarie_Australia, Manchester, ManhattanCol_Bronx, McMasterU, McMaster_II, Michigan, Michigan_Software, Mingdao, Minnesota, Missouri_Rolla, MIT, Moscow_RF, MSU-Michigan, Munich, Nagahama, Nanjing-China, Nanjing_NFLS, NAU-CHINA, NAWI_Graz, NCKU_Tainan, NCTU_Formosa, NEFU_China, NEU-China, Newcastle, NIPER-Guwahati, NJU-China, NKU_China, NortheasternU-Boston, Northwestern, NPU-China, NTHU_Taiwan, NTNU_Trondheim, NTU_SINGAPORE, NUDT_CHINA, NUS_Singapore, NU_Kazakhstan, NWU-CHINA, NYMU-Taipei, NYU_Abu_Dhabi, NYU_Shanghai, OUC-China, Oxford, Paris_Bettencourt, PASantiago_Chile, Pasteur_Paris, Peking, Penn, Peshawar, Pittsburgh, Potsdam, Princeton, Purdue, Queens_Canada, RDFZ-China, REC-CHENNAI, RHIT, Rice, RPI_Troy_NY, SCU-WestChina, SCUT-China_A, SCUT-FSE-CHINA, SCU_China, SDSZ-China, SDU-Denmark, SDU_CHINA, SECA_NZ, Shanghaitech, Sheffield, Shenzhen_SFLS, SHSBNU_China, SIAT-SCIE, SiCAU-China, SJTU-BioX-Shanghai, SJTU-Software, SMS_Shenzhen, SSTi-SZGD, Stanford-Brown, Stockholm, Stony_Brook, Stuttgart, SUIS_Alpha_Shanghai, SUSTech_Shenzhen, SVCE_CHENNAI, Sydney_Australia, SYSU-CHINA, SYSU-Software, Szeged_SA_RMG, SZU-China, Tartu_TUIT, TAS_Taipei, TCFSH_Taiwan, Tec-Chihuahua, TecCEM, TECHNION-ISRAEL, TecMonterrey_GDA, Tel-Hai, Tianjin, TJU_China, TMMU-China, TNCR_Korea, TokyoTech, Tongji_China, Toronto, TP-CC_San_Diego, Tsinghua, Tsinghua-A, TU-Eindhoven, TUDelft, Tuebingen, TUST_China, TU_Darmstadt, TU_Dresden, UAlberta, UCAS, UCC_Ireland, UChicago, UChile_Biotec, UChile_OpenBio-CeBiB, UCL, UCLouvain, UConn, UCopenhagen, UCSC, UC_San_Diego, UESTC-China, UFlorida, UGA-Georgia, UiOslo_Norway, UIOWA, UIUC_Illinois, ULaVerne_Collab, UMaryland, UNBC-Canada, UNC-Asheville, UNebraska-Lincoln, UNIFI, UNOTT, uOttawa, UPMC_PARIS, Uppsala, UrbanTundra_Edmonton, USMA-West_Point, USNA_Annapolis, USP-Brazil, USTC, USTC-Software, UST_Beijing, US_AFRL_CarrollHS, UT-Knoxville, Utrecht, U_of_Guelph, Valencia_UPV, Vilnius-Lithuania, Virginia, Wageningen_UR, Warwick, Washington, WashU_StLouis, Waterloo, Westminster_UK, WHU-China, William_and_Mary, WLC-Milwaukee, Worldshaper-Nanjing, Worldshaper-Wuhan, Worldshaper-XSHS, WPI_Worcester, XJTLU-CHINA, XMU-China, York, ZJU-China, ZJUT-China'}, {'role': 'system', 'content': 'Given a new list of names - find the closest match of each element in the new list with the first list.\n          \nSome names could be matched with abbreviations or expansions - so please select the closest possible match. \nIf there is no possible good match - please mention \'other\'.\n         \nProvide the output as a list of lists: [[""team name from the new list"", ""best matching from the first list""]]         \n            \nexample: \nlist of teams: Gifu, CCU_Taiwan, Peking_China\nlist of names: Team Gifu, Chung Cheng University, pectinase\nmatches: [[""Team Gifu"", ""Gifu""],[""Chung Cheng University"", CCU_Taiwan""],[""pectinase"", ""other""]]\n\nHere is the new list of names:'}, {'role': 'system', 'content': 'to determine best culture conditions'}]"
2018.0,49.08321785926819,[]
2009.0,0.3511643409729004,"[{'role': 'system', 'content': 'The following list contains the names of teams.'}, {'role': 'system', 'content': 'Aberdeen_Scotland, Alberta, ArtScienceBangalore, BCCS-Bristol, Berkeley_Software, Berkeley_Wetlab, BIOTEC_Dresden, Bologna, British_Columbia, Brown, Calgary, Cambridge, CBNU-Korea, Chiba, CityColSanFrancisco, Cornell, DTU_Denmark, Duke, Edinburgh, EPF-Lausanne, Freiburg_bioware, Freiburg_software, Gaston_Day_School, Groningen, Harvard, Heidelberg, HKU-HKBU, HKUST, IBB_Pune, IIT_Bombay_India, IIT_Madras, Illinois, Illinois-Tools, Imperial College London, IPN-UNAM-Mexico, IPOC1-Colombia, IPOC2-Colombia, Johns_Hopkins-BAG, KULeuven, KU_Seoul, Kyoto, LCG-UNAM-Mexico, Lethbridge, McGill, METU-Gene, Michigan, Minnesota, Missouri_Miners, MIT, MoWestern_Davidson, NCTU_Formosa, Nevada, Newcastle, NTU-Singapore, NYMU-Taipei, Osaka, Paris, PKU_Beijing, Purdue, Queens, SDU-Denmark, Sheffield, SJTU-BioX-Shanghai, Slovenia, Southampton, Stanford, SupBiotech-Paris, Sweden, Tianjin, Todai-Tokyo, Tokyo-Nokogen, Tokyo_Tech, TorontoMaRSDiscovery, Tsinghua, TUDelft, TzuChiU_Formosa, UAB-Barcelona, UChicago, UCL_London, UCSF, UC_Davis, ULB-Brussels, UNICAMP-Brazil, UNIPV-Pavia, uOttawa, Uppsala-Sweden, UQ-Australia, USTC, USTC_Software, Utah_State, Valencia, VictoriaBC, Victoria_Australia, Virginia, Virginia_Commonwealth, Warsaw, Washington, Washington-Software, Wash_U, Waterloo, Wisconsin-Madison, Yeshiva_NYC'}, {'role': 'system', 'content': 'Given a new list of names - find the closest match of each element in the new list with the first list.\n          \nSome names could be matched with abbreviations or expansions - so please select the closest possible match. \nIf there is no possible good match - please mention \'other\'.\n         \nProvide the output as a list of lists: [[""team name from the new list"", ""best matching from the first list""]]         \n            \nexample: \nlist of teams: Gifu, CCU_Taiwan, Peking_China\nlist of names: Team Gifu, Chung Cheng University, pectinase\nmatches: [[""Team Gifu"", ""Gifu""],[""Chung Cheng University"", CCU_Taiwan""],[""pectinase"", ""other""]]\n\nHere is the new list of names:'}, {'role': 'system', 'content': 'University of Chicago, University of Illinois'}]"
2011.0,2.1781325340270996,[]
2012.0,1.7587521076202393,[]
2014.0,1.7593050003051758,[]
2015.0,5.559489011764526,[]
2016.0,6.032167673110962,[]
2017.0,8.775283336639404,[]
2018.0,8.186464548110962,[]
