team,matching,year
iGEM NAWI Graz,NAWI_Graz,2017.0
BioDesigner Dolphin tool from HFUT China,HFUT-China,2017.0
improving yeast surface display system,other,2017.0
intercollegiate collaborating project,other,2017.0
Ithaca Farmers’ Market,other,2017.0
Ithaca Commons,other,2017.0
Apple Harvest Festival,other,2017.0
Great New York State Fair,other,2017.0
campus,other,2017.0
online,other,2017.0
Team Gifu,Gifu,2017.0
Chung Cheng University,CCU_Taiwan,2017.0
pectinase,other,2017.0
Ithaca,Cornell,2017.0
SVCE Chennai,SVCE_CHENNAI,2017.0
Dekker,other,2017.0
Stemmering,other,2017.0
Murphy,other,2017.0
Cologne/Duesseldorf,Cologne-Duesseldorf,2017.0
Robben,other,2017.0
Vander Sloten,other,2017.0
SELF Conference,other,2017.0
Ph.D. Haoqian Zhang,other,2017.0
Institute of Biophysics,other,2017.0
other methods on the market,other,2017.0
UTSC-Software,other,2017.0
ShanghaiTech,Shanghaitech,2017.0
NJU-CHINA,NJU-China,2017.0
Alberta iGEM teams,UAlberta,2017.0
aGEM,other,2017.0
UCalgary,Calgary,2017.0
high-school team,other,2017.0
E. coli,other,2017.0
breed bacteria in nitrogen limited M9 culture medium,other,2017.0
inject water,other,2017.0
at the top of the cup,other,2017.0
polyvinyl alcohol/sodium alginate (PVA/SA) beads,other,2017.0
Team Gifu,Gifu,2017.0
Chung Cheng University,CCU_Taiwan,2017.0
pectinase,other,2017.0
small circuit board,other,2017.0
control relays,other,2017.0
University of Waterloo,Waterloo,2017.0
University of Toronto,Toronto,2017.0
University of Calgary/Canadian iGEM,Calgary,2017.0
Greece iGEM Team,Greece,2017.0
University of Friedberg,other,2017.0
Team INSA-UPS France,INSA-UPS_France,2017.0
Team Franconia,Franconia,2017.0
ZJU,ZJU-China,2017.0
Ainsley Newson,other,2017.0
Gold Sponsors,other,2017.0
Bronze Sponsors,other,2017.0
Chung Cheng University (CCU Taiwan),CCU_Taiwan,2017.0
Chung Shan Medical University,other,2017.0
Chang Gung University (CGU Taiwan),CCU_Taiwan,2017.0
Taipei American School (TAS Taipei),TAS_Taipei,2017.0
collaborators to grow project,other,2017.0
various people who added value to goals,other,2017.0
collaborators,other,2017.0
facebook,other,2017.0
twitter,other,2017.0
instagram,other,2017.0
Taiwan,other,2017.0
China,other,2017.0
Japan,other,2017.0
US,other,2017.0
CCU_Taiwan,CCU_Taiwan,2017.0
NCTU_Formosa,NCTU_Formosa,2017.0
NTHU_Taiwan,NTHU_Taiwan,2017.0
NTU_SINGAPORE,NTU_SINGAPORE,2017.0
TAS_Taipei,TAS_Taipei,2017.0
TCFSH_Taiwan,TCFSH_Taiwan,2017.0
TUST_China,TUST_China,2017.0
Chang Gung University,CCU_Taiwan,2017.0
NYMU-Taipei's suicide system,NYMU-Taipei,2017.0
Escherichia coli DH5α,other,2017.0
NYMU-Taipei's lactose-induced suicide system,NYMU-Taipei,2017.0
Wego Bilingual High School,other,2017.0
SCUT-China A,SCUT-China_A,2017.0
iGEM Japan Kansai Forum,other,2017.0
Makerere University,Makerere_University,2018.0
CUNY Kingsborough,CUNY_Kingsborough,2018.0
Texas Tech,Lubbock_TTU,2018.0
Hong Kong HKU,Hong_Kong_HKU,2018.0
NTNU Trondheim,NTNU_Trondheim,2018.0
JMU Wuerzburg,JMU_Wuerzburg,2018.0
UNSW 2018 iGEM Team,UNSW_Australia,2018.0
iGEM Paris - Bettencourt Team,Paris_Bettencourt,2018.0
iGEM Bulgaria,Bulgaria,2018.0
iGEM Dusseldorf,Duesseldorf,2018.0
iGEM Montpellier 2018,Montpellier,2018.0
UNAMBG iGEM 2018,BGU_Israel,2018.0
other iGEM teams,other,2018.0
high-school team,other,2018.0
USP Brazil,USP-Brazil,2018.0
HD Resolution,other,2018.0
Tec de Monterrey_Gdl,Tec-Monterrey_GDL,2018.0
Columbia University iGEM Team,ColumbiaNYC,2018.0
GIFU iGEM,Gifu,2018.0
Beijing Institute of Technology,BIT,2018.0
Beijing Normal University,BGU_Israel,2018.0
Zhejiang University,ZJU-China,2018.0
Chinese University of Hong Kong,Hong_Kong_CUHK,2018.0
Göttingen,Goettingen,2018.0
IIT Madras,IIT-Madras,2018.0
Rice University,Rice,2018.0
Texas Tech University,Lubbock_TTU,2018.0
Austin LASA,Austin_LASA,2018.0
CCiC ShanghaiTech University,ShanghaiTech,2018.0
other teams at CCiC,other,2018.0
several teams at CCiC,other,2018.0
Mrs. Megan,other,2018.0
CSU-China,CSU_CHINA,2018.0
Lambert iGEM,Lambert_GA,2018.0
NYU Abu Dhabi,NYU_Abu_Dhabi,2018.0
Washington University,WashU_StLouis,2018.0
IISER Mohali,IISER-Mohali,2018.0
ECUST China,ECUST,2018.0
European iGEM team,other,2018.0
Utrecht iGEM team,Utrecht,2018.0
unknown iGEM team,other,2018.0
TU Darmstadt,TU_Darmstadt,2018.0
Marburg team,Marburg,2018.0
Tec de Monterrey Campus Guadalajara,Tec-Monterrey_GDL,2018.0
Team Munich,Munich,2018.0
Dalhousie iGEM,Dalhousie_Halifax_NS,2018.0
AHUT China,AHUT_China,2018.0
iGEM NYU Abu Dhabi,NYU_Abu_Dhabi,2018.0
LiU iGEM,Linkoping_Sweden,2018.0
IIT Kanpur 2018,IIT_Kanpur,2018.0
IIT Madras 2018,IIT-Madras,2018.0
IISER Bhopal 2018,IISER-Bhopal-India,2018.0
Team Westminster UK 2018,Westminster_UK,2018.0
5th CCiC,other,2018.0
other teams,other,2018.0
CCiC,other,2018.0
IIT Kanpur iGEM Team,IIT_Kanpur,2018.0
Cornell iGEM team,Cornell,2018.0
W.A.S.D. software developers,other,2018.0
Vilnius iGEM team,Vilnius-Lithuania,2018.0
Lund iGEM team,Lund,2018.0
Helsinki iGEM team,Aalto-Helsinki,2018.0
Leiden iGEM team,Leiden,2018.0
Delft iGEM team,TUDelft,2018.0
Eindhoven iGEM team,TU-Eindhoven,2018.0
Rotterdam iGEM team,Rotterdam_HR,2018.0
Queens Canada,Queens_Canada,2018.0
TAS Taipei 2016,TAS_Taipei,2018.0
CCU Taiwan,CCU_Taiwan,2018.0
KAIT JAPAN,KAIT_JAPAN,2018.0
Hong Kong JSS,Hong_Kong_JSS,2018.0
Hong_Kong-HKUST,Hong_Kong_HKUST,2018.0
ULaVerne Collab,ULaVerne_Collab,2018.0
MINGDAO iGEM team,Mingdao,2018.0
Tokyo Tech,Tokyo_Tech,2018.0
University of Calgary,Calgary,2018.0
NCHU,NCHU_Taichung,2018.0
China,other,2018.0
Taiwan,other,2018.0
Japan,other,2018.0
Dr. Ying Chieh Tsai,other,2018.0
TecCem iGEM 2018,TecCEM,2018.0
Harry Jiang from RDFZ-China,RDFZ-China,2018.0
Dusseldorf iGEM team,Duesseldorf,2018.0
wiki design and layout,other,2018.0
NYMU-Taipei team,NYMU-Taipei,2018.0
Asia Pacific Conference,other,2018.0
NCKU iGEM team,NCKU_Tainan,2018.0
NRC,other,2018.0
Eindhoven,TU-Eindhoven,2018.0
CO2 downstream processing,other,2018.0
Alternative Energy,other,2018.0
Brazilian Meet Up,other,2018.0
Braskem,other,2018.0
SENAI-CETIQT,other,2018.0
Latin America Meet Up,other,2018.0
Tec CEM team,TecCEM,2018.0
IISER Bhopal,IISER-Bhopal-India,2018.0
AFCM,AFCM-Egypt,2018.0
UNESP Brazil,Unesp_Brazil,2018.0
WASHINGTON,Washington,2018.0
Tust China,TUST_China,2018.0
DUSSELDORF,Duesseldorf,2018.0
GRONINGEN,Groningen,2018.0
DALHOUSIE,Dalhousie_Halifax_NS,2018.0
LEIDEN,Leiden,2018.0
UFLORIDA,UFlorida,2018.0
TartuTUIT_IGEM,Tartu_TUIT,2018.0
Toulouse NSA,Toulouse-INSA-UPS,2018.0
Team REC Chennai,REC-CHENNAI,2018.0
Team ICT-Mumbai,ICT-Mumbai,2018.0
Team CPU China,CPU_CHINA,2018.0
Team Uppsala,Uppsala,2018.0
Team Linkoping Sweden,Linkoping_Sweden,2018.0
Team IlT-Madras,IIT_Madras,2018.0
iGEM VIT,VIT_Vellore,2018.0
Promega,other,2018.0
iGEM East Japan Meetup 2018,other,2018.0
Bielefeld University,Bielefeld-CeBiTec,2018.0
TU Eindhoven,TU-Eindhoven,2018.0
Team Gifu,,2018.0
Chung Cheng University,,2018.0
pectinase,,2018.0
Aalto University,,2018.0
Peking University,,2018.0
John Smith,,2018.0
BioTech Team,,2018.0
University of Tokyo,,2018.0
Harvard University,,2018.0
Team Aachen,,2018.0
two teams from Taipei,other,2018.0
CCiC Conference,other,2018.0
Dr. Zhang Haoqian from Langene technology company,other,2018.0
iGEM-Footer,other,2018.0
Santos  Anderson K. et al.,other,2018.0
iGEM_BIT,BIT-China,2018.0
iGEM Tianjin,Tianjin,2018.0
LZU_China,LZU-CHINA,2018.0
Meagan Lizarazo,other,2018.0
Bielefeld-CeBiTec (Germany),Bielefeld-CeBiTec,2018.0
Thessaloniki (Greece),Thessaloniki,2018.0
Imperial College,Imperial_College,2018.0
University of Pittsburgh,Pittsburgh,2018.0
University of Virginia,Virginia,2018.0
University of Saint Andrew’s in Scotland,St_Andrews,2018.0
Nordic iGEM Conference,other,2018.0
Aalto Helsinki,Aalto-Helsinki,2018.0
Linkoping University,Linkoping_Sweden,2018.0
University of Oslo,UiOslo_Norway,2018.0
University of Copenhagen,UCopenhagen,2018.0
Copenhagen Technical University,TUDelft,2018.0
University of Waterloo,Waterloo,2018.0
Mexico City,other,2018.0
Monterrey Institute of Technology and Higher Education,Tec-Monterrey,2018.0
Unesp Brazil,Unesp_Brazil,2018.0
Amazonas_ Brazil,other,2018.0
iGEM TEC CEM 2018,TecCEM,2018.0
Central iGEM,other,2018.0
UC San Diego,UC_San_Diego,2018.0
UC Davis,UC_Davis,2018.0
Waterloo iGEM,Waterloo,2018.0
Dr. Jian Liu,other,2018.0
Mr. Hongyu Liu,other,2018.0
Tony He,other,2018.0
Chalmers Gothenburg,Chalmers-Gothenburg,2018.0
Nordic iGEM Conference in Lund,Lund,2018.0
Biobrick Tutorial at DTU,DTU-Denmark,2018.0
iGEM Lund,Lund,2018.0
iGEM Copenhagen,UCopenhagen,2018.0
iGEM Chalmers,Chalmers-Gothenburg,2018.0
iGEM Stockholm,Stockholm,2018.0
UiOslo,UiOslo_Norway,2018.0
WorldShaper-XSHS,Worldshaper-XSHS,2018.0
Zhejiang University IGEM team,ZJU-China,2018.0
ZJUT-IGEM team,ZJUT-China,2018.0
iGEM Marburg,Marburg,2018.0
Dutch Mini Jamboree,other,2018.0
Delft,TUDelft,2018.0
Rotterdam,Rotterdam_HR,2018.0
Eindhoven University of Technology,TU-Eindhoven,2018.0
Will Wright,other,2018.0
Pieter van Boheemen,other,2018.0
Maaruthy Yelleswarapu,other,2018.0
Bob van Sluijs,other,2018.0
software teams,other,2018.0
hardware teams,other,2018.0
Team A,other,2018.0
Team B,other,2018.0
Team C,other,2018.0
Team D,other,2018.0
Team E,other,2018.0
Team F,other,2018.0
Team G,other,2018.0
Team H,other,2018.0
Team I,other,2018.0
Team J,other,2018.0
non-iGEM research groups,other,2018.0
another team's BioBrick Part or Device,other,2018.0
a construct,other,2018.0
another team's system,other,2018.0
another team's software,other,2018.0
another team's hardware project,other,2018.0
a high-school team,other,2018.0
Ecuador's team,Ecuador,2018.0
BIT iGEM Team,BIT,2018.0
Opentrons,other,2018.0
Kristin Ellis,other,2018.0
Opentrons community,other,2018.0
iGEM TecCEM,TecCEM,2018.0
OUC China,OUC-China,2018.0
Stony Brook,Stony_Brook,2018.0
iGEM Team Bielefeld,Bielefeld-CeBiTec,2018.0
ASIJ Tokyo,ASIJ_Tokyo,2018.0
Botchan Lab,Botchan_Lab_Tokyo,2018.0
KAIT Japan,KAIT_JAPAN,2018.0
